#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_the_pearl_gate_7_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_toskar_virum;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_toskar_virum_2;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_2_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_toskar_virum_3;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_3_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_toskar_virum_4;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_4_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_toskar_virum_5;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_5_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_toskar_virum_6;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_6_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_toskar_virum_7;Toskar-Virum;Toskar-Virum;Toskar-Virum;;Toskar-Virum;;;;;;;;;x
b_toskar_virum_7_adj;Toskar-Virumian;;toskar-virumer;;;;;;;;;;;x
b_treston;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_treston_2;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_2_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_treston_3;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_3_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_treston_4;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_4_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_treston_5;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_5_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_treston_6;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_6_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_treston_7;Treston;Treston;Treston;;Treston;;;;;;;;;x
b_treston_7_adj;Trestonian;;trestoner;;;;;;;;;;;x
b_turos;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_adj;Turosian;;turoser;;;;;;;;;;;x
b_turos_2;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_2_adj;Turosian;;turoser;;;;;;;;;;;x
b_turos_3;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_3_adj;Turosian;;turoser;;;;;;;;;;;x
b_turos_4;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_4_adj;Turosian;;turoser;;;;;;;;;;;x
b_turos_5;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_5_adj;Turosian;;turoser;;;;;;;;;;;x
b_turos_6;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_6_adj;Turosian;;turoser;;;;;;;;;;;x
b_turos_7;Turos;Turos;Turos;;Turos;;;;;;;;;x
b_turos_7_adj;Turosian;;turoser;;;;;;;;;;;x
b_uvea;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_adj;Uvean;;uver;;;;;;;;;;;x
b_uvea_2;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_2_adj;Uvean;;uver;;;;;;;;;;;x
b_uvea_3;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_3_adj;Uvean;;uver;;;;;;;;;;;x
b_uvea_4;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_4_adj;Uvean;;uver;;;;;;;;;;;x
b_uvea_5;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_5_adj;Uvean;;uver;;;;;;;;;;;x
b_uvea_6;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_6_adj;Uvean;;uver;;;;;;;;;;;x
b_uvea_7;Uvea;Uvea;Uvea;;Uvea;;;;;;;;;x
b_uvea_7_adj;Uvean;;uver;;;;;;;;;;;x
b_varenu;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_adj;Varenian;;varener;;;;;;;;;;;x
b_varenu_2;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_2_adj;Varenian;;varener;;;;;;;;;;;x
b_varenu_3;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_3_adj;Varenian;;varener;;;;;;;;;;;x
b_varenu_4;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_4_adj;Varenian;;varener;;;;;;;;;;;x
b_varenu_5;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_5_adj;Varenian;;varener;;;;;;;;;;;x
b_varenu_6;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_6_adj;Varenian;;varener;;;;;;;;;;;x
b_varenu_7;Varenu;Varenu;Varenu;;Varenu;;;;;;;;;x
b_varenu_7_adj;Varenian;;varener;;;;;;;;;;;x
b_voyagis;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_voyagis_2;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_2_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_voyagis_3;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_3_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_voyagis_4;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_4_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_voyagis_5;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_5_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_voyagis_6;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_6_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_voyagis_7;Voyagis;Voyagis;Voyagis;;Voyagis;;;;;;;;;x
b_voyagis_7_adj;Voyagisian;;voyagiser;;;;;;;;;;;x
b_west_garrilev;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_garrilev_2;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_2_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_garrilev_3;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_3_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_garrilev_4;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_4_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_garrilev_5;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_5_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_garrilev_6;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_6_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_garrilev_7;West Garrilev;West Garrilev;West Garrilev;;West Garrilev;;;;;;;;;x
b_west_garrilev_7_adj;West Garrilevian;;West Garrilever;;;;;;;;;;;x
b_west_press;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_west_press_2;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_2_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_west_press_3;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_3_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_west_press_4;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_4_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_west_press_5;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_5_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_west_press_6;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_6_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_west_press_7;West Press;West Press;West Press;;West Press;;;;;;;;;x
b_west_press_7_adj;West Pressian;;West Presser;;;;;;;;;;;x
b_yarens_foe;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
b_yarens_foe_2;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_2_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
b_yarens_foe_3;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_3_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
b_yarens_foe_4;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_4_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
b_yarens_foe_5;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_5_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
b_yarens_foe_6;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_6_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
b_yarens_foe_7;Yaren’s Foe;Yaren’s Foe;Yaren’s Foe;;Yaren’s Foe;;;;;;;;;x
b_yarens_foe_7_adj;Yaren’s Foean;;Yaren’s Fer;;;;;;;;;;;x
